-58.495, 0, 100
-56.495, 0, 100
-54.495, 0, 100
-52.495, 0, 100
-50.495, 0, 100
-48.495, 0, 100
-47.002, 0.505, 100
-47.009, 2.505, 100
-47.015, 4.505, 100
-47.022, 6.505, 100
-47.029, 8.505, 100
-47.036, 10.505, 100
-47.043, 12.505, 100
-47.049, 14.505, 100
-47.056, 16.505, 100
-47.063, 18.505, 100
-45.351, 19.004, 97.777
-43.372, 19.29, 97.394
-41.397, 19.604, 96.991
-39.428, 19.957, 96.127
-37.468, 20.354, 95.671
-35.519, 20.802, 94.726
-33.585, 21.312, 94.247
-31.67, 21.888, 93.308
-29.781, 22.542, 92.864
-27.921, 23.277, 92.072
-26.1, 24.104, 91.743
-24.324, 25.022, 91.266
-22.6, 26.035, 91.131
-20.936, 27.145, 91.088
-19.337, 28.345, 91.18
-17.809, 29.634, 91.573
-16.353, 31.005, 91.859
-14.967, 32.447, 92.565
-13.661, 33.961, 92.963
-12.421, 35.53, 93.379
-11.246, 37.149, 93.803
-10.144, 38.817, 94.645
-9.1, 40.523, 95.051
-8.112, 42.262, 95.44
-7.177, 44.029, 95.811
-6.29, 45.822, 96.16
-5.45, 47.636, 96.486
-4.651, 49.47, 96.79
-3.891, 51.32, 97.071
-3.583, 52.757, 99.456
-5.444, 52.025, 99.684
-7.304, 51.289, 99.629
-9.165, 50.557, 98.583
-11.032, 49.839, 97.177
-12.91, 49.151, 95.536
-14.807, 48.519, 93.258
-16.727, 47.961, 92.377
-18.672, 47.495, 92.502
-20.637, 47.124, 93.401
-22.616, 46.836, 94.622
-24.604, 46.619, 95.882
-26.598, 46.456, 96.998
-28.594, 46.333, 97.896
-30.592, 46.24, 98.26
-32.59, 46.171, 98.836
-34.59, 46.12, 99.059
-36.589, 46.081, 99.244
-38.589, 46.053, 99.399
-40.589, 46.032, 99.526
-42.589, 46.018, 99.631
-44.589, 46.009, 99.716
-46.589, 46.004, 99.786
-48.589, 46.001, 99.843
-50.038, 46.406, 100
-49.446, 48.316, 100
-48.854, 50.227, 100
-48.262, 52.137, 100
-49.026, 53.595, 100
-50.647, 54.766, 100
-52.268, 55.938, 100
-53.888, 57.11, 100
-55.509, 58.282, 99.129
-57.13, 59.454, 96.533
-58.75, 60.626, 93.865
-60.371, 61.798, 91.118
-59.298, 60.943, 89.186
-57.806, 59.612, 88.937
-56.406, 58.185, 88.841
-55.106, 56.666, 88.905
-53.912, 55.062, 89.481
-52.845, 53.372, 89.96
-51.886, 51.617, 90.531
-51.033, 49.809, 91.169
-50.281, 47.956, 91.846
-49.636, 46.063, 93.228
-49.078, 44.143, 93.897
-48.599, 42.201, 94.537
-48.19, 40.244, 95.138
-47.845, 38.274, 95.698
-47.556, 36.295, 96.214
-47.317, 34.309, 96.686
-47.122, 32.319, 97.117
-46.964, 30.325, 97.507
-46.84, 28.329, 97.859
-46.744, 26.332, 98.177
-46.673, 24.333, 98.463
-46.623, 22.334, 98.721
-46.591, 20.334, 98.953
-46.574, 18.334, 99.161
-46.57, 16.334, 99.161
-46.579, 14.334, 99.348
-46.595, 12.334, 99.516
-46.618, 10.334, 99.668
-46.647, 8.334, 99.804
-46.679, 6.335, 99.804
-46.715, 4.335, 99.927
-46.752, 2.335, 99.963
-46.789, 0.336, 99.863
-46.825, -1.664, 99.863
-46.86, -3.664, 99.774
-46.892, -5.664, 99.693
-46.922, -7.663, 99.693
-46.947, -9.663, 99.621
-46.968, -11.663, 99.555
-46.985, -13.663, 99.555
-46.994, -15.663, 99.497
-47, -17.663, 99.477
-45.379, -18.373, 98.564
-43.434, -18.835, 98.263
-41.493, -19.318, 97.915
-39.558, -19.825, 97.515
-37.631, -20.361, 97.057
-35.716, -20.936, 95.953
-33.814, -21.554, 95.306
-31.929, -22.222, 94.599
-30.067, -22.951, 93.041
-28.237, -23.758, 92.225
-26.444, -24.644, 90.652
-24.706, -25.633, 89.966
-23.032, -26.727, 88.988
-21.434, -27.928, 88.735
-19.929, -29.244, 88.916
-18.52, -30.663, 89.84
-17.204, -32.169, 91.312
-15.981, -33.75, 92.158
-14.841, -35.393, 93.892
-13.766, -37.08, 94.724
-12.754, -38.805, 96.226
-11.785, -40.554, 96.879
-10.853, -42.324, 97.977
-9.95, -44.108, 98.426
-9.067, -45.903, 98.114
-8.2, -47.705, 95.49
-7.344, -49.512, 92.792
-6.494, -51.323, 90.013
-5.65, -53.136, 87.146
-5.97, -53.459, 86.481
-7.599, -52.3, 86.431
-9.322, -51.286, 87.006
-11.123, -50.417, 88.102
-12.985, -49.687, 89.538
-14.891, -49.083, 91.119
-16.829, -48.59, 92.683
-18.788, -48.19, 94.124
-20.762, -47.868, 94.78
-22.746, -47.617, 95.946
-24.736, -47.416, 96.456
-26.73, -47.265, 97.337
-28.727, -47.147, 97.713
-30.725, -47.06, 98.352
-32.724, -46.998, 98.621
-34.723, -46.955, 98.86
-36.723, -46.927, 99.072
-38.723, -46.912, 99.26
-40.723, -46.906, 99.572
-42.723, -46.908, 99.701
-44.723, -46.914, 99.814
-46.723, -46.925, 99.913
-48.723, -46.937, 99.999
-50.723, -46.95, 99.926
-52.723, -46.963, 99.861
-54.723, -46.975, 99.805
-56.723, -46.985, 99.805
-58.723, -46.993, 99.756
-60.723, -46.998, 99.715
-62.435, -47.095, 100
-60.827, -48.285, 100
-59.219, -49.475, 100
-57.612, -50.665, 100
-56.004, -51.855, 100
-54.397, -53.045, 100
-52.789, -54.234, 100
-53.716, -55.523, 100
-55.226, -56.835, 100
-56.735, -58.147, 100
-58.245, -59.459, 100
-59.755, -60.77, 100
-61.265, -62.082, 100
-62.774, -63.394, 100
-64.284, -64.706, 100
-62.376, -64.337, 100
-60.415, -63.943, 100
-58.454, -63.549, 100
-56.493, -63.155, 100
-54.532, -62.761, 100
-52.572, -62.367, 100
-50.611, -61.973, 100
-48.65, -61.579, 100
-46.689, -61.185, 100
-44.728, -60.791, 100
-42.768, -60.397, 100
-40.807, -60.003, 100
-38.846, -59.609, 100
-36.885, -59.215, 100
-34.924, -58.821, 100
-32.964, -58.427, 100
-31.003, -58.033, 100
-29.042, -57.639, 100
-27.081, -57.245, 100
-25.12, -56.851, 100
-23.16, -56.457, 100
-21.199, -56.063, 100
-19.238, -55.669, 100
-17.277, -55.275, 100
-15.316, -54.881, 100
-13.355, -54.487, 100
-11.395, -54.093, 100
-9.434, -53.699, 100
-7.473, -53.305, 100
-5.512, -52.911, 100
-3.551, -52.517, 100
-1.591, -52.123, 100
0.37, -51.729, 100
2.331, -51.335, 100
4.292, -50.941, 100
6.253, -50.547, 100
8.213, -50.153, 100
10.174, -49.759, 100
12.135, -49.365, 100
14.096, -48.971, 100
16.057, -48.577, 100
17.367, -48.513, 100
15.891, -49.863, 100
14.415, -51.213, 100
12.94, -52.563, 100
11.464, -53.913, 100
9.989, -55.263, 100
8.513, -56.613, 100
7.037, -57.963, 100
5.562, -59.313, 100
4.086, -60.663, 100
2.61, -62.013, 100
1.135, -63.363, 99.624
-0.341, -64.713, 97.041
-0.208, -63.262, 95.115
0.271, -61.32, 95.077
0.808, -59.394, 95.067
1.402, -57.485, 95.086
2.055, -55.594, 95.206
2.771, -53.727, 95.306
3.542, -51.882, 95.43
4.364, -50.059, 95.574
5.236, -48.259, 95.738
6.162, -46.486, 96.108
7.131, -44.737, 96.309
8.142, -43.011, 96.517
9.19, -41.308, 96.728
10.274, -39.627, 96.941
11.391, -37.968, 97.362
12.54, -36.331, 97.566
13.714, -34.712, 97.764
14.913, -33.111, 97.955
16.134, -31.527, 98.138
17.374, -29.958, 98.312
18.632, -28.403, 98.477
19.905, -26.861, 98.633
21.193, -25.331, 98.78
22.493, -23.811, 98.917
23.804, -22.301, 99.045
25.126, -20.8, 99.164
26.456, -19.306, 99.274
27.793, -17.819, 99.376
29.137, -16.338, 99.376
30.488, -14.863, 99.47
31.844, -13.393, 99.557
33.204, -11.926, 99.636
34.568, -10.463, 99.709
35.934, -9.003, 99.775
37.304, -7.545, 99.775
38.675, -6.09, 99.836
40.049, -4.636, 99.89
41.423, -3.183, 99.909
41.7, -1.281, 100
41.736, 0.718, 100
41.772, 2.718, 100
41.808, 4.718, 100
41.845, 6.717, 100
41.881, 8.717, 100
41.917, 10.717, 100
41.953, 12.716, 100
41.989, 14.716, 100
42.025, 16.716, 100
42.062, 18.715, 100
42.098, 20.715, 100
42.134, 22.715, 100
42.17, 24.714, 100
42.206, 26.714, 100
42.243, 28.714, 100
42.279, 30.713, 100
42.315, 32.713, 100
42.351, 34.713, 100
42.387, 36.712, 100
42.424, 38.712, 100
41.852, 39.334, 100
40.399, 37.96, 100
38.946, 36.585, 100
37.494, 35.211, 100
36.041, 33.836, 100
34.588, 32.461, 100
33.135, 31.087, 100
31.683, 29.712, 100
30.23, 28.338, 100
28.777, 26.963, 100
27.324, 25.588, 100
25.872, 24.214, 100
24.419, 22.839, 100
22.966, 21.465, 100
21.513, 20.09, 100
20.061, 18.715, 100
18.608, 17.341, 100
17.155, 15.966, 100
15.702, 14.592, 100
14.25, 13.217, 100
12.797, 11.843, 100
11.344, 10.468, 100
9.891, 9.093, 100
8.439, 7.719, 100
6.986, 6.344, 100
5.533, 4.97, 100
4.08, 3.595, 100
2.627, 2.22, 100
1.175, 0.846, 100
-0.278, -0.529, 100
0.401, -1.649, 99.572
2.137, -2.642, 99.572
3.871, -3.638, 99.502
5.6, -4.644, 99.502
7.329, -5.649, 99.502
9.052, -6.664, 99.419
10.774, -7.682, 99.419
