-55.635, 0, 100
-53.635, 0, 100
-51.635, 0, 100
-49.635, 0, 100
-47.635, 0, 100
-47, 1.365, 100
-47, 3.365, 100
-47, 5.365, 100
-47, 7.365, 100
-47, 9.365, 100
-47, 11.365, 100
-47, 13.365, 100
-47, 15.365, 100
-47, 17.365, 100
-47, 19.365, 100
-47, 21.365, 100
-47, 23.365, 100
-47, 25.365, 100
-45.665, 26.039, 100
-43.665, 26.053, 100
-41.665, 26.067, 100
-39.665, 26.081, 100
-37.665, 26.095, 100
-35.665, 26.109, 100
-33.665, 26.123, 100
-31.665, 26.136, 100
-29.665, 26.15, 100
-27.665, 26.164, 100
-25.666, 26.178, 100
-23.666, 26.192, 100
-21.666, 26.206, 100
-19.666, 26.22, 100
-17.803, 26.823, 100
-16.003, 27.694, 100
-14.203, 28.566, 100
-12.403, 29.438, 100
-10.603, 30.309, 100
-8.803, 31.181, 100
-7.003, 32.053, 100
-5.203, 32.924, 100
-3.403, 33.796, 100
-1.603, 34.668, 100
0.197, 35.54, 100
1.997, 36.411, 100
3.797, 37.283, 100
5.598, 38.155, 100
7.398, 39.026, 100
9.198, 39.898, 100
10.998, 40.77, 100
12.798, 41.641, 100
14.598, 42.513, 100
16.398, 43.385, 100
18.198, 44.257, 100
19.998, 45.128, 100
21.798, 46, 100
23.598, 46.872, 100
25.398, 47.743, 100
27.198, 48.615, 100
28.998, 49.487, 100
29.719, 50.11, 100
27.719, 50.105, 100
25.719, 50.101, 100
23.719, 50.097, 100
21.719, 50.093, 100
19.719, 50.088, 100
17.719, 50.084, 100
15.719, 50.08, 100
13.719, 50.075, 100
11.719, 50.071, 100
9.719, 50.067, 100
7.719, 50.063, 100
5.719, 50.058, 100
3.719, 50.054, 100
1.719, 50.05, 100
-0.281, 50.045, 100
-2.281, 50.041, 100
-4.281, 50.037, 100
-6.281, 50.032, 100
-8.281, 50.028, 100
-10.281, 50.024, 100
-12.281, 50.02, 100
-14.281, 50.015, 100
-16.281, 50.011, 100
-18.281, 50.007, 100
-20.281, 50.002, 100
-22.281, 49.998, 100
-24.281, 49.994, 100
-26.281, 49.989, 100
-28.281, 49.985, 100
-30.281, 49.981, 100
-32.281, 49.977, 100
-34.281, 49.972, 100
-36.281, 49.968, 100
-38.281, 49.964, 100
-40.281, 49.959, 100
-42.281, 49.955, 100
-44.281, 49.951, 100
-46.281, 49.947, 100
-48.281, 49.942, 100
-50.281, 49.938, 100
-52.281, 49.934, 100
-54.281, 49.929, 100
-56.281, 49.925, 100
-58.281, 49.921, 100
-59.798, 50.07, 100
-58.165, 51.224, 100
-56.531, 52.379, 100
-54.898, 53.533, 100
-53.265, 54.687, 100
-51.631, 55.841, 100
-49.998, 56.995, 100
-48.365, 58.15, 100
-46.731, 59.304, 100
-45.875, 60.28, 100
-47.848, 60.609, 100
-49.821, 60.938, 100
-51.794, 61.266, 100
-53.767, 61.595, 100
-55.739, 61.924, 100
-57.712, 62.253, 100
-59.685, 62.582, 100
-61.658, 62.91, 100
-60.885, 61.251, 100
-59.956, 59.479, 100
-59.028, 57.708, 100
-58.1, 55.936, 100
-57.172, 54.164, 100
-56.244, 52.393, 100
-55.316, 50.621, 100
-54.388, 48.849, 100
-53.46, 47.078, 100
-52.532, 45.306, 100
-51.604, 43.535, 100
-50.676, 41.763, 100
-49.748, 39.991, 100
-48.82, 38.22, 100
-47.892, 36.448, 100
-46.964, 34.676, 100
-46.82, 32.714, 100
-46.833, 30.714, 100
-46.845, 28.715, 100
-46.858, 26.715, 100
-46.871, 24.715, 100
-46.884, 22.715, 100
-46.897, 20.715, 100
-46.91, 18.715, 100
-46.923, 16.715, 100
-46.936, 14.715, 100
-46.949, 12.715, 100
-46.961, 10.715, 100
-46.974, 8.715, 100
-46.987, 6.715, 100
-47, 4.715, 100
-47.013, 2.715, 100
-47.026, 0.715, 100
-47.039, -1.285, 100
-47.052, -3.285, 100
-47.064, -5.285, 100
-47.077, -7.285, 100
-47.09, -9.285, 100
-47.103, -11.285, 100
-47.116, -13.285, 100
-47.129, -15.285, 100
-47.142, -17.285, 100
-47.155, -19.285, 100
-47.168, -21.284, 100
-47.18, -23.284, 100
-47.193, -25.284, 98.097
-47.173, -27.284, 95.473
-47.134, -29.284, 95.473
-47.042, -31.281, 93.931
-46.883, -33.274, 93.931
-46.656, -35.26, 91.835
-46.355, -37.237, 91.324
-45.932, -39.191, 88.501
-45.434, -41.126, 85.585
-44.764, -43.011, 84.227
-43.931, -44.826, 81.161
-42.929, -46.55, 77.976
-41.725, -48.142, 75.6
-40.306, -49.547, 75.394
-38.686, -50.716, 77.377
-36.901, -51.619, 77.377
